# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158128
3 0.00198236
4 0.000248208
5 3.11728e-05
6 3.87005e-06
7 4.86752e-07
8 6.2191e-08
9 7.48119e-09
10 9.46941e-10
11 1.21488e-10
