# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 for LL 3:PJ!=0 for L2L 
2 0.715694 0.343146 
3 0.377525 0.0927431 
4 0.164385 0.020344 
5 0.0635748 0.00395264 
6 0.0227527 0.000709733 
7 0.00771261 0.000120575 
8 0.0025148 1.96794e-05 
9 0.000793616 3.11205e-06 
10 0.000244677 4.80652e-07 
11 7.40158e-05 7.27988e-08 
12 2.20486e-05 1.08554e-08 
13 6.47213e-06 1.59537e-09 
14 1.87783e-06 2.31703e-10 
15 5.39631e-07 3.33153e-11 
16 1.53662e-07 4.74637e-12 
17 4.34277e-08 6.71437e-13 
18 1.21929e-08 9.43584e-14 
19 3.40204e-09 1.31791e-14 
20 9.43318e-10 1.82889e-15 
21 2.60525e-10 2.52686e-16 
22 7.15953e-11 3.47326e-17 
23 1.95971e-11 4.75932e-18 
24 5.341e-12 6.49531e-19 
25 1.45081e-12 8.82984e-20 
26 3.9272e-13 1.19441e-20 
27 1.06092e-13 1.64469e-21 
28 2.85817e-14 2.30448e-22 
29 7.67908e-15 2.79055e-23 
30 2.05908e-15 5.91772e-24 
31 5.51042e-16 -9.79243e-25 
32 1.47129e-16 1.21744e-25 
33 3.91818e-17 -4.58713e-26 
34 1.04103e-17 1.2102e-25 
35 2.7632e-18 -4.2653e-26 
36 7.3234e-19 4.36156e-26 
37 1.93678e-19 -6.40897e-27 
38 5.11401e-20 -6.1756e-27 
39 1.34961e-20 -3.46398e-27 
40 3.55739e-21 3.41548e-27 
41 9.36446e-22 2.7495e-27 
42 2.46215e-22 -1.02615e-27 
43 6.46203e-23 -7.82105e-29 
44 1.6941e-23 3.23315e-28 
45 4.43883e-24 -1.16432e-28 
46 1.16161e-24 2.46718e-29 
47 3.0373e-25 -6.91179e-30 
48 7.93657e-26 2.01133e-29 
49 2.07502e-26 4.06952e-30 
50 5.40212e-27 -2.21339e-30 
51 1.41364e-27 -2.94413e-30 
52 3.66031e-28 -5.52776e-31 
53 9.46633e-29 6.97603e-31 
54 2.52435e-29 -2.08206e-31 
55 7.09975e-30 1.48172e-31 
56 1.57772e-30 3.77967e-32 
