# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 for LL 3:PJ!=0 for L2L 
2 0.716106 0.343564 
3 0.377884 0.0929583 
4 0.16472 0.0204193 
5 0.06369 0.00396747 
6 0.0228153 0.000712874 
7 0.00773965 0.0001213 
8 0.00252462 1.98293e-05 
9 0.000798637 3.14308e-06 
10 0.000246576 4.86059e-07 
11 7.46178e-05 7.36846e-08 
12 2.22143e-05 1.09912e-08 
13 6.52662e-06 1.61778e-09 
14 1.89519e-06 2.35273e-10 
15 5.44718e-07 3.38591e-11 
16 1.55297e-07 4.83623e-12 
17 4.39419e-08 6.85396e-13 
18 1.23426e-08 9.63967e-14 
19 3.44534e-09 1.34754e-14 
20 9.56286e-10 1.87379e-15 
21 2.64333e-10 2.59193e-16 
22 7.26928e-11 3.57161e-17 
23 1.99034e-11 4.89732e-18 
24 5.43033e-12 6.68641e-19 
25 1.47601e-12 9.11085e-20 
26 3.99946e-13 1.23745e-20 
27 1.08055e-13 1.66869e-21 
28 2.90719e-14 2.37422e-22 
29 7.81661e-15 2.93025e-23 
30 2.09775e-15 8.00336e-24 
31 5.61397e-16 4.34046e-25 
32 1.49982e-16 3.99892e-25 
33 3.99714e-17 -2.83792e-26 
34 1.06296e-17 -1.68387e-25 
35 2.82331e-18 1.86729e-26 
36 7.48816e-19 -2.9639e-26 
37 1.98209e-19 -5.72311e-27 
38 5.23758e-20 -2.54417e-27 
39 1.38125e-20 6.66751e-27 
40 3.6375e-21 -1.33706e-27 
41 9.57449e-22 2.75956e-27 
42 2.51928e-22 1.2192e-27 
43 6.60904e-23 -3.26365e-28 
44 1.73417e-23 -9.44195e-29 
45 4.54869e-24 -1.79041e-28 
46 1.1919e-24 -3.90786e-29 
47 3.11606e-25 4.41285e-29 
48 8.13852e-26 1.00269e-29 
49 2.12551e-26 2.96225e-30 
50 5.55358e-27 3.96368e-30 
51 1.43888e-27 -1.35403e-30 
52 3.78653e-28 -1.33697e-31 
53 9.78188e-29 -7.6977e-31 
54 2.52435e-29 -1.79508e-31 
55 6.31089e-30 1.55589e-31 
56 1.97215e-30 3.97085e-32 
