# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 for LL 3:PJ!=0 for L2L 
2 0.715992 0.343085 
3 0.377627 0.0927098 
4 0.164408 0.0203373 
5 0.0635807 0.00394912 
6 0.022753 0.000708686 
7 0.00771467 0.000120504 
8 0.00251328 1.96744e-05 
9 0.000794746 3.11616e-06 
10 0.000245162 4.8145e-07 
11 7.41612e-05 7.28988e-08 
12 2.20717e-05 1.08652e-08 
13 6.48196e-06 1.5974e-09 
14 1.88117e-06 2.32141e-10 
15 5.40227e-07 3.33818e-11 
16 1.53811e-07 4.76076e-12 
17 4.34531e-08 6.73184e-13 
18 1.21958e-08 9.45943e-14 
19 3.40425e-09 1.32205e-14 
20 9.45165e-10 1.83637e-15 
21 2.60947e-10 2.53749e-16 
22 7.17046e-11 3.4883e-17 
23 1.96278e-11 4.77565e-18 
