# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 for LL 3:PJ!=0 for L2L 
2 0.715857 0.343279 
3 0.377749 0.0929139 
4 0.164372 0.0203923 
5 0.0635899 0.00396023 
6 0.02276 0.000711785 
7 0.00772241 0.000121021 
8 0.00251864 1.97926e-05 
9 0.00079616 3.13424e-06 
10 0.000245738 4.84925e-07 
11 7.43803e-05 7.3526e-08 
12 2.21414e-05 1.09613e-08 
13 6.51129e-06 1.61416e-09 
14 1.8898e-06 2.34664e-10 
15 5.42852e-07 3.37729e-11 
16 1.54647e-07 4.81864e-12 
17 4.36973e-08 6.81986e-13 
18 1.22639e-08 9.58826e-14 
19 3.42172e-09 1.3396e-14 
20 9.49427e-10 1.8622e-15 
21 2.62145e-10 2.57569e-16 
22 7.20801e-11 3.54789e-17 
23 1.97395e-11 4.86488e-18 
24 5.38446e-12 6.64714e-19 
25 1.46325e-12 9.04817e-20 
26 3.96569e-13 1.23012e-20 
27 1.07148e-13 1.69255e-21 
28 2.88825e-14 2.48579e-22 
29 7.76487e-15 2.50956e-23 
30 2.08101e-15 8.47308e-25 
31 5.56549e-16 1.17608e-24 
32 1.48605e-16 7.39271e-25 
33 3.96017e-17 -5.63186e-26 
34 1.05334e-17 6.95786e-27 
35 2.79798e-18 6.13892e-26 
36 7.41582e-19 -3.02863e-26 
37 1.963e-19 2.29587e-26 
38 5.19196e-20 -5.88786e-27 
39 1.37148e-20 2.18781e-27 
40 3.6163e-21 2.92813e-27 
41 9.51852e-22 3.15989e-27 
42 2.50261e-22 9.74534e-29 
43 6.57576e-23 -2.47078e-29 
44 1.72609e-23 -2.31157e-28 
45 4.52849e-24 1.40976e-28 
46 1.18463e-24 -6.89022e-29 
47 3.09991e-25 -1.58237e-29 
48 8.09813e-26 -4.69089e-30 
49 2.12046e-26 -1.21781e-30 
50 5.52834e-27 2.82481e-30 
51 1.43888e-27 -1.62427e-30 
52 3.78653e-28 -2.05545e-31 
53 9.78188e-29 7.87513e-31 
54 2.52435e-29 -1.84931e-31 
55 7.09975e-30 1.54183e-31 
56 1.57772e-30 3.93451e-32 
