# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 for LL 3:PJ!=0 for L2L 
2 0.71592 0.343029 
3 0.377378 0.0926143 
4 0.164227 0.0203057 
5 0.0635173 0.00394219 
6 0.0227265 0.000707212 
7 0.00770184 0.000120154 
8 0.0025078 1.96007e-05 
9 0.000792418 3.09906e-06 
10 0.000244271 4.78583e-07 
11 7.38224e-05 7.24446e-08 
12 2.19493e-05 1.07863e-08 
13 6.44172e-06 1.58443e-09 
14 1.86983e-06 2.30125e-10 
15 5.36886e-07 3.30775e-11 
16 1.52818e-07 4.71261e-12 
17 4.31712e-08 6.66698e-13 
18 1.21058e-08 9.36559e-14 
19 3.37577e-09 1.30701e-14 
20 9.3659e-10 1.81446e-15 
21 2.58536e-10 2.50541e-16 
22 7.10497e-11 3.44603e-17 
23 1.94447e-11 4.71884e-18 
24 5.29724e-12 6.43987e-19 
25 1.43871e-12 8.76024e-20 
26 3.89662e-13 1.1897e-20 
27 1.05233e-13 1.62423e-21 
28 2.83301e-14 2.24941e-22 
29 7.60567e-15 2.93166e-23 
30 2.03775e-15 4.82501e-25 
31 5.44661e-16 -1.07971e-24 
32 1.45256e-16 -1.5663e-25 
33 3.86955e-17 -4.52115e-25 
34 1.02864e-17 -1.16227e-26 
35 2.72815e-18 -5.74412e-26 
36 7.22614e-19 1.59858e-27 
37 1.91128e-19 2.324e-26 
38 5.04836e-20 3.37485e-27 
39 1.33177e-20 1.60551e-28 
40 3.50993e-21 -4.91274e-28 
41 9.23263e-22 1.41599e-27 
42 2.4259e-22 -1.76661e-28 
43 6.36929e-23 2.21859e-28 
44 1.66939e-23 -2.89654e-28 
45 4.37259e-24 -1.56832e-28 
46 1.14262e-24 -9.7487e-29 
47 2.98682e-25 1.10586e-29 
48 7.80531e-26 -1.8697e-30 
49 2.03968e-26 -1.72328e-30 
50 5.30115e-27 -3.80512e-30 
51 1.3884e-27 2.95386e-30 
52 3.59721e-28 -6.55151e-31 
53 9.15079e-29 6.71547e-31 
54 2.36658e-29 -2.14842e-31 
55 6.31089e-30 1.46429e-31 
56 1.57772e-30 3.73398e-32 
