# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 for LL 3:PJ!=0 for L2L 
2 0.716257 0.343519 
3 0.378146 0.0929858 
4 0.164732 0.0204158 
5 0.0637358 0.00396653 
6 0.0228461 0.000712671 
7 0.00775385 0.000121247 
8 0.00252719 1.98112e-05 
9 0.000799259 3.1384e-06 
10 0.000246759 4.85401e-07 
11 7.46851e-05 7.36077e-08 
12 2.22263e-05 1.09747e-08 
13 6.53125e-06 1.61391e-09 
14 1.89576e-06 2.34639e-10 
15 5.45277e-07 3.3787e-11 
16 1.55312e-07 4.82129e-12 
17 4.39269e-08 6.825e-13 
18 1.23433e-08 9.60097e-14 
19 3.44081e-09 1.3406e-14 
20 9.54933e-10 1.86367e-15 
21 2.63847e-10 2.57649e-16 
22 7.25212e-11 3.54484e-17 
23 1.98629e-11 4.86159e-18 
24 5.42308e-12 6.64783e-19 
25 1.47452e-12 9.06542e-20 
26 4.00101e-13 1.22257e-20 
27 1.08132e-13 1.65962e-21 
28 2.91376e-14 2.2049e-22 
29 7.82992e-15 2.18983e-23 
30 2.09919e-15 5.88512e-24 
31 5.62235e-16 -1.12346e-24 
32 1.50177e-16 1.06149e-24 
33 4.00133e-17 -6.81917e-25 
34 1.06416e-17 -2.0156e-25 
35 2.82563e-18 -6.71955e-26 
36 7.49151e-19 3.9091e-27 
