# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.0565644 0.000234505 -0.058696 0.00213165 0 0.250951 0.000122207 
3 0.00977233 8.70649e-05 -0.0103791 0.000443902 0.000162829 0.125423 7.83021e-05 
4 0.00158669 3.12868e-05 -0.00169391 4.71094e-05 6.0111e-05 0.0627593 4.63559e-05 
5 0.000252309 1.12304e-05 -0.000259239 -4.21489e-06 1.11445e-05 0.031435 2.63326e-05 
6 4.09319e-05 3.97769e-06 -4.00428e-05 -2.30787e-06 1.41881e-06 0.0157318 1.45747e-05 
7 5.95694e-06 1.34725e-06 -5.66851e-06 1.22411e-08 -3.00673e-07 0.00788324 7.93526e-06 
8 9.08759e-07 4.28599e-07 -8.09949e-07 -3.85518e-08 -6.02585e-08 0.00394186 4.26473e-06 
9 1.3608e-07 1.29989e-07 -1.11855e-07 -7.79884e-10 -2.34455e-08 0.00196947 2.27031e-06 
10 1.72403e-09 3.79675e-08 -1.55149e-08 3.98518e-10 1.33924e-08 0.000987285 1.20236e-06 
11 -2.58846e-09 1.07985e-08 -2.13321e-09 -3.85459e-10 5.10713e-09 0.000494092 6.32636e-07 
