# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.0569284 0.000235056 -0.0591829 0.00225444 0 0.251123 0.000122265 
3 0.0099483 8.74258e-05 -0.0105118 0.000397306 0.000166185 0.125776 7.84381e-05 
4 0.00163722 3.14366e-05 -0.00170523 3.00713e-05 3.7939e-05 0.0629286 4.64523e-05 
5 0.000264851 1.1291e-05 -0.000269027 -6.04844e-06 1.02248e-05 0.0315241 2.6393e-05 
6 3.70625e-05 4.00101e-06 -3.92541e-05 -4.76401e-07 2.66805e-06 0.015794 1.46203e-05 
7 5.53322e-06 1.35211e-06 -5.79583e-06 -3.21793e-07 5.84408e-07 0.00790372 7.95982e-06 
8 9.64813e-07 4.31913e-07 -7.99294e-07 -5.39066e-08 -1.11612e-07 0.003962 4.28419e-06 
9 1.929e-07 1.31395e-07 -1.12745e-07 -3.3323e-09 -7.68221e-08 0.00197812 2.28098e-06 
10 3.26e-08 3.82537e-08 -1.60824e-08 -9.86768e-10 -1.55309e-08 0.000990504 1.20751e-06 
11 1.13124e-08 1.08922e-08 -2.26449e-09 -2.08694e-10 -8.83917e-09 0.000495877 6.35601e-07 
