# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.0568876 0.00023469 -0.0591479 0.00226029 0 0.250576 0.000122141 
3 0.00973466 8.71317e-05 -0.010316 0.000415535 0.00016581 0.125353 7.82841e-05 
4 0.0016193 3.12601e-05 -0.00168753 1.22943e-05 5.59282e-05 0.0627473 4.63456e-05 
5 0.000242275 1.1225e-05 -0.000261847 3.47968e-06 1.60929e-05 0.0313589 2.62907e-05 
6 3.77841e-05 3.98295e-06 -3.93e-05 -1.59131e-06 3.1072e-06 0.0156726 1.45402e-05 
7 4.61342e-06 1.34458e-06 -5.58991e-06 -2.36501e-07 1.21299e-06 0.00786649 7.9213e-06 
8 8.68857e-07 4.28545e-07 -7.98831e-07 -7.91085e-09 -6.21157e-08 0.00393354 4.2574e-06 
9 -3.56749e-08 1.29873e-07 -1.17839e-07 1.99751e-09 1.51517e-07 0.00196824 2.2679e-06 
10 3.11912e-08 3.78352e-08 -1.5543e-08 1.97366e-09 -1.76219e-08 0.000982002 1.19793e-06 
11 2.92196e-10 1.07531e-08 -2.10761e-09 -2.2228e-10 2.03769e-09 0.000492866 6.31186e-07 
