# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.0569438 0.000234865 -0.0591245 0.00218066 0 0.251165 0.000122265 
3 0.00979047 8.72998e-05 -0.0103834 0.000423088 0.000169842 0.125667 7.84231e-05 
4 0.00159631 3.14508e-05 -0.00169393 3.17073e-05 6.59117e-05 0.0630626 4.65064e-05 
5 0.000256736 1.12905e-05 -0.000263695 -4.07147e-06 1.10306e-05 0.0315399 2.64054e-05 
6 3.51736e-05 3.99677e-06 -4.00793e-05 2.23994e-07 4.68171e-06 0.0158006 1.46234e-05 
7 4.41053e-06 1.35467e-06 -5.52723e-06 -7.07031e-08 1.1874e-06 0.0079054 7.95978e-06 
8 8.984e-07 4.31754e-07 -8.07688e-07 -2.44198e-08 -6.62914e-08 0.00396259 4.28395e-06 
9 6.54966e-08 1.30859e-07 -1.15978e-07 2.5086e-09 4.79728e-08 0.00197882 2.28104e-06 
10 2.55805e-08 3.81448e-08 -1.57511e-08 1.83462e-09 -1.1664e-08 0.000992995 1.20853e-06 
11 5.12474e-09 1.08928e-08 -2.12812e-09 -3.79074e-10 -2.61754e-09 0.000495734 6.35332e-07 
