# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.0568784 0.000234762 -0.0590538 0.00217548 0 0.250905 0.00012222 
3 0.00987375 8.73124e-05 -0.0103861 0.000348469 0.000163925 0.125726 7.84085e-05 
4 0.00162905 3.1379e-05 -0.0017026 2.12617e-05 5.22894e-05 0.0627632 4.63888e-05 
5 0.000262068 1.12434e-05 -0.000268849 -2.36464e-06 9.14536e-06 0.0314489 2.63477e-05 
6 3.74639e-05 3.99403e-06 -3.9741e-05 -1.66646e-06 3.9436e-06 0.0157353 1.45819e-05 
7 4.65015e-06 1.34769e-06 -5.72757e-06 -1.31999e-08 1.09062e-06 0.00787998 7.93752e-06 
8 4.68162e-07 4.31468e-07 -8.10403e-07 -3.00679e-08 3.72309e-07 0.00393705 4.26476e-06 
9 1.13251e-07 1.30924e-07 -1.13336e-07 -1.34009e-08 1.34852e-08 0.00196937 2.2717e-06 
10 2.78364e-08 3.81931e-08 -1.64644e-08 -1.36823e-09 -1.00038e-08 0.00098831 1.20339e-06 
11 8.4678e-09 1.07996e-08 -2.13043e-09 3.41059e-10 -6.67843e-09 0.000492549 6.31922e-07 
