# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00154062 4.78645e-05 -0.00158695 1.60756e-05 3.02552e-05 
3 3.64539e-05 1.13273e-05 -3.59354e-05 -1.21709e-07 -3.96765e-07 
4 -7.22864e-09 2.02031e-06 -7.35865e-07 -4.16065e-08 7.847e-07 
5 3.18754e-07 3.14157e-07 -1.40869e-08 -3.64398e-09 -3.01023e-07 
6 -1.46129e-08 4.67425e-08 -2.60914e-10 -1.00256e-10 1.49741e-08 
7 1.32746e-08 6.75471e-09 -5.01693e-12 2.86436e-13 -1.32699e-08 
8 -5.3063e-10 9.67138e-10 -8.4138e-14 -1.50882e-14 5.30729e-10 
9 1.63672e-10 1.36417e-10 -1.52723e-15 7.50951e-16 -1.63671e-10 
10 -1.17783e-11 1.88881e-11 -2.63086e-17 5.72124e-18 1.17783e-11 
11 5.79326e-12 2.60804e-12 -4.60659e-19 -1.96423e-19 -5.79326e-12 
