# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00145318 4.79313e-05 -0.00157749 5.16163e-05 7.26923e-05 
3 2.87194e-05 1.13775e-05 -3.60489e-05 3.99883e-07 6.92959e-06 
4 -1.63553e-06 2.02661e-06 -7.41258e-07 4.87976e-08 2.32799e-06 
5 -4.98546e-08 3.1591e-07 -1.44202e-08 -3.1907e-10 6.4594e-08 
6 -3.12782e-09 4.72928e-08 -2.91954e-10 -3.06383e-11 3.45041e-09 
7 -2.44134e-08 6.85291e-09 -4.83545e-12 -6.32397e-14 2.44183e-08 
8 -1.24231e-10 9.75624e-10 -8.89501e-14 -2.62549e-14 1.24347e-10 
9 1.3994e-10 1.3702e-10 -1.57853e-15 -1.11431e-15 -1.39937e-10 
10 -2.83508e-11 1.92478e-11 -2.75094e-17 8.91969e-18 2.83508e-11 
11 -2.04654e-12 2.65474e-12 -4.46412e-19 -3.50309e-19 2.04654e-12 
