# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00151003 4.79278e-05 -0.00157597 1.30715e-05 5.28679e-05 
3 4.39746e-05 1.13501e-05 -3.57107e-05 -1.45804e-06 -6.80588e-06 
4 4.99369e-07 2.01778e-06 -7.31788e-07 -1.61296e-08 2.48549e-07 
5 -2.22067e-07 3.16221e-07 -1.47363e-08 -5.82293e-10 2.37385e-07 
6 4.69351e-08 4.70348e-08 -2.61259e-10 6.67748e-11 -4.67406e-08 
7 -9.19552e-10 6.82147e-09 -4.77689e-12 -1.28597e-12 9.25615e-10 
8 -3.26279e-10 9.78161e-10 -8.49272e-14 -1.28835e-14 3.26377e-10 
9 -3.50937e-10 1.37896e-10 -1.67342e-15 -5.2805e-16 3.5094e-10 
10 -7.25619e-12 1.90193e-11 -2.67015e-17 5.05659e-18 7.25621e-12 
11 -2.54855e-12 2.60364e-12 -4.18773e-19 3.8585e-19 2.54855e-12 
