# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00153899 4.79253e-05 -0.0015838 1.58192e-05 2.89932e-05 
3 4.75978e-05 1.13866e-05 -3.58104e-05 -8.85555e-07 -1.09018e-05 
4 1.66169e-06 2.02106e-06 -7.56915e-07 -1.21795e-08 -8.92596e-07 
5 4.07428e-07 3.15629e-07 -1.47887e-08 -4.266e-10 -3.92213e-07 
6 -5.56945e-08 4.70163e-08 -2.6765e-10 -4.02769e-11 5.60024e-08 
7 -1.89145e-09 6.83035e-09 -5.10911e-12 2.76639e-13 1.89628e-09 
8 8.58402e-10 9.7827e-10 -8.57381e-14 2.15165e-14 -8.58338e-10 
9 7.64569e-11 1.3728e-10 -1.46999e-15 -4.59867e-16 -7.6455e-11 
10 -1.98349e-11 1.90939e-11 -2.75806e-17 7.63282e-19 1.98349e-11 
11 -6.26211e-12 2.61221e-12 -4.83436e-19 -4.43539e-19 6.26211e-12 
