# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00155692 4.79719e-05 -0.00155405 3.4239e-05 -3.71112e-05 
3 5.5083e-05 1.13724e-05 -3.63701e-05 -5.64343e-07 -1.81485e-05 
4 -1.64808e-06 2.02895e-06 -7.26628e-07 -1.54575e-08 2.39017e-06 
5 3.31875e-07 3.16788e-07 -1.41454e-08 1.34091e-09 -3.19071e-07 
6 -7.80404e-08 4.7363e-08 -2.71273e-10 -3.64055e-11 7.83481e-08 
7 -2.33604e-09 6.85676e-09 -4.9622e-12 -2.85976e-13 2.34129e-09 
8 -1.01224e-09 9.82015e-10 -9.14271e-14 -4.33651e-14 1.01237e-09 
9 1.33877e-10 1.37383e-10 -1.61857e-15 -1.16311e-15 -1.33874e-10 
10 2.37109e-11 1.89788e-11 -2.76749e-17 -5.38542e-18 -2.37108e-11 
11 -4.99326e-12 2.65472e-12 -4.80679e-19 2.41136e-19 4.99326e-12 
