# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00152396 4.79836e-05 -0.00158908 4.83567e-05 1.6768e-05 
3 4.48725e-05 1.14164e-05 -3.60174e-05 -4.51703e-07 -8.40337e-06 
4 1.4878e-06 2.03228e-06 -7.6486e-07 -3.09066e-08 -6.92036e-07 
5 1.83955e-07 3.17794e-07 -1.4724e-08 -2.16898e-09 -1.67062e-07 
6 -1.70835e-08 4.74107e-08 -2.70148e-10 -6.10527e-11 1.74147e-08 
7 8.36584e-09 6.92138e-09 -5.03733e-12 -1.87208e-12 -8.35893e-09 
8 1.5826e-10 9.85594e-10 -9.2788e-14 1.84626e-14 -1.58185e-10 
9 7.34561e-11 1.38321e-10 -1.65166e-15 -1.1375e-15 -7.34533e-11 
10 -6.02812e-12 1.94725e-11 -2.75995e-17 -8.43126e-19 6.02815e-12 
11 2.67375e-12 2.65669e-12 -4.61217e-19 2.38105e-19 -2.67375e-12 
