# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00146142 4.79204e-05 -0.00156998 5.08225e-05 5.77308e-05 
3 4.4917e-05 1.13365e-05 -3.64684e-05 -1.82828e-07 -8.26575e-06 
4 -3.36159e-07 2.02131e-06 -7.6362e-07 -5.09754e-08 1.15075e-06 
5 -2.93617e-07 3.16308e-07 -1.4397e-08 -1.69478e-09 3.09709e-07 
6 2.63365e-08 4.71703e-08 -2.6199e-10 -3.23052e-11 -2.60422e-08 
7 -1.17827e-08 6.87594e-09 -4.89653e-12 -3.89119e-13 1.17879e-08 
8 5.39419e-10 9.74924e-10 -8.47378e-14 -4.1333e-14 -5.39293e-10 
9 -1.25842e-10 1.37614e-10 -1.51758e-15 -1.77673e-16 1.25844e-10 
10 2.07524e-11 1.90195e-11 -2.93569e-17 1.06055e-17 -2.07523e-11 
11 -2.29527e-12 2.61004e-12 -4.82683e-19 1.015e-19 2.29527e-12 
