# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00164114 4.78336e-05 -0.00156782 1.62289e-05 -8.9554e-05 
3 4.18724e-05 1.13775e-05 -3.62722e-05 3.81389e-07 -5.9815e-06 
4 5.0237e-06 2.0215e-06 -7.2776e-07 1.88489e-08 -4.31479e-06 
5 -2.41857e-07 3.15743e-07 -1.4237e-08 -6.21866e-11 2.56156e-07 
6 3.31541e-08 4.70727e-08 -2.70858e-10 -3.14282e-11 -3.28518e-08 
7 -6.35266e-10 6.79645e-09 -5.02487e-12 4.41064e-13 6.3985e-10 
8 7.11952e-10 9.61201e-10 -9.19581e-14 -4.8899e-16 -7.11859e-10 
9 8.41663e-11 1.36344e-10 -1.502e-15 -3.06294e-16 -8.41645e-11 
10 -8.65655e-12 1.91359e-11 -2.53125e-17 1.03163e-17 8.65656e-12 
11 2.40163e-12 2.62476e-12 -4.76149e-19 -7.23493e-19 -2.40162e-12 
