# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 
2 0.00156057 4.78962e-05 -0.00159818 2.60265e-05 1.15844e-05 
3 2.72066e-05 1.13832e-05 -3.55707e-05 -1.17332e-06 9.53737e-06 
4 -5.26389e-07 2.01566e-06 -7.312e-07 -3.25747e-08 1.29016e-06 
5 -1.79256e-07 3.15687e-07 -1.45275e-08 -6.28721e-11 1.93847e-07 
6 -7.382e-08 4.69896e-08 -2.59121e-10 3.23403e-11 7.40468e-08 
7 -1.23125e-08 6.79443e-09 -5.05015e-12 -9.02371e-14 1.23177e-08 
8 -1.45251e-09 9.63998e-10 -8.91524e-14 -7.10332e-14 1.45267e-09 
9 3.90288e-12 1.36151e-10 -1.49355e-15 2.06568e-16 -3.90159e-12 
10 -1.87799e-11 1.90228e-11 -2.59494e-17 1.76492e-17 1.87799e-11 
11 -2.46093e-12 2.60658e-12 -4.84504e-19 -2.33884e-19 2.46093e-12 
