# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.11504 0.000341141 -0.119338 0.00429823 0 0.250835 0.000122164 
3 0.0396218 0.000202842 -0.0419469 0.00125341 0.00107171 0.125351 7.82764e-05 
4 0.0130775 0.000121388 -0.0137575 -0.000103894 0.000783868 0.0627311 4.63403e-05 
5 0.00395243 7.67565e-05 -0.00418471 -0.00025265 0.000484929 0.0313419 2.62818e-05 
6 0.00121667 4.98628e-05 -0.00125864 -0.000109366 0.00015134 0.0156939 1.45441e-05 
7 0.000331538 3.14356e-05 -0.000360438 -3.47073e-05 6.36071e-05 0.00783786 7.90536e-06 
8 9.04627e-05 1.88803e-05 -0.000102683 -1.11427e-05 2.33628e-05 0.00392413 4.24955e-06 
9 2.60277e-05 1.08559e-05 -2.89354e-05 -4.70576e-06 7.61355e-06 0.00196517 2.26464e-06 
10 7.754e-06 6.03667e-06 -8.0253e-06 -5.13501e-07 7.84799e-07 0.000981457 1.19678e-06 
11 3.3983e-06 3.28121e-06 -2.19495e-06 -3.19091e-07 -8.84256e-07 0.000491455 6.29824e-07 
