# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.115061 0.000341483 -0.119269 0.00420844 0 0.25114 0.00012225 
3 0.0402221 0.000203186 -0.0423737 0.0011263 0.00102534 0.12579 7.84362e-05 
4 0.0131189 0.000121656 -0.0137624 -0.000151057 0.000794618 0.062888 4.64393e-05 
5 0.00406601 7.69332e-05 -0.00422047 -0.000212541 0.000367002 0.031488 2.63793e-05 
6 0.00120269 5.00504e-05 -0.00127303 -8.36794e-05 0.00015402 0.0157529 1.4601e-05 
7 0.000339946 3.15678e-05 -0.000369783 -3.77631e-05 6.76004e-05 0.00790129 7.95535e-06 
8 0.000120175 1.89724e-05 -0.000104284 -1.21086e-05 -3.78206e-06 0.00395549 4.27938e-06 
9 2.97857e-05 1.09306e-05 -2.96438e-05 -5.11882e-06 4.97692e-06 0.00197934 2.28079e-06 
10 1.12397e-05 6.1013e-06 -8.24363e-06 -1.1926e-06 -1.80349e-06 0.00099198 1.2079e-06 
11 6.71931e-06 3.3156e-06 -2.2392e-06 -3.52605e-07 -4.1275e-06 0.000495993 6.35449e-07 
