# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.11516 0.000341379 -0.119514 0.00435422 0 0.251147 0.000122279 
3 0.0400218 0.000203154 -0.0422292 0.00114504 0.00106238 0.125682 7.8416e-05 
4 0.0130067 0.00012167 -0.0137267 -0.000114039 0.000834009 0.0629237 4.64486e-05 
5 0.00405364 7.69811e-05 -0.00422767 -0.000212716 0.000386744 0.0315214 2.63917e-05 
6 0.00125747 5.00089e-05 -0.00126746 -0.000129454 0.000139441 0.0157529 1.46003e-05 
7 0.000328562 3.15529e-05 -0.000361864 -4.56283e-05 7.89305e-05 0.00788969 7.94894e-06 
8 8.99469e-05 1.89763e-05 -0.000103965 -1.18461e-05 2.58645e-05 0.00395498 4.27765e-06 
9 2.979e-05 1.09225e-05 -2.9187e-05 -4.05772e-06 3.45469e-06 0.00198048 2.28059e-06 
10 2.82626e-06 6.0836e-06 -8.15794e-06 -1.83623e-06 7.16791e-06 0.000992819 1.20807e-06 
11 4.41701e-07 3.30777e-06 -2.23961e-06 -2.94337e-07 2.09225e-06 0.000496596 6.35564e-07 
