# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_loop 3:error 4:con_loopAA 5:con_loopAB 6: con_loopAC 7:con_linea 8:error 
2 0.115317 0.000341795 -0.119665 0.00434788 0 0.251054 0.000122252 
3 0.0399799 0.000203255 -0.0420714 0.00105168 0.00103984 0.125851 7.84559e-05 
4 0.0131087 0.000121761 -0.0138264 -0.000149944 0.000867661 0.0629907 4.64829e-05 
5 0.0040688 7.70263e-05 -0.00426714 -0.000195827 0.000394169 0.0315832 2.64219e-05 
6 0.00122531 5.00978e-05 -0.00127385 -9.72498e-05 0.000145797 0.015787 1.46244e-05 
7 0.000374078 3.15925e-05 -0.00036744 -3.6962e-05 3.03249e-05 0.00791851 7.97077e-06 
8 0.000108185 1.90041e-05 -0.000104934 -1.43274e-05 1.10761e-05 0.00396613 4.28919e-06 
9 3.61559e-05 1.09468e-05 -2.9844e-05 -3.90902e-06 -2.40289e-06 0.00198524 2.28639e-06 
10 9.82783e-06 6.10568e-06 -8.10161e-06 -1.28316e-06 -4.43058e-07 0.000995107 1.21134e-06 
11 3.45054e-06 3.32707e-06 -2.24541e-06 -5.43155e-07 -6.61973e-07 0.000497997 6.37636e-07 
