# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898351
3 0.011701
4 0.00126806
5 0.000123142
6 1.1186e-05
7 9.42966e-07
8 7.72485e-08
9 6.60922e-09
10 5.7181e-10
11 4.8558e-11
12 5.15936e-12
13 1.254e-13
14 6.69621e-14
