# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897962
3 0.0116542
4 0.00126884
5 0.00012319
6 1.09193e-05
7 9.12528e-07
8 6.894e-08
9 6.11757e-09
10 5.7819e-10
11 3.3744e-11
12 3.78598e-12
13 2.34636e-13
14 5.47961e-15
