# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0901229
3 0.0117552
4 0.0012843
5 0.000124351
6 1.13362e-05
7 9.92787e-07
8 8.17664e-08
9 6.41827e-09
10 4.87381e-10
11 4.56159e-11
12 4.07401e-12
13 5.34586e-13
14 2.30911e-14
