# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0901646
3 0.0117832
4 0.001286
5 0.000125711
6 1.14021e-05
7 9.28079e-07
8 7.31289e-08
9 5.71513e-09
10 4.55414e-10
11 4.5866e-11
12 2.05258e-12
13 1.46008e-13
14 1.42854e-15
