# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0903266
3 0.0118122
4 0.00129085
5 0.000126165
6 1.14292e-05
7 1.01474e-06
8 8.4967e-08
9 6.54337e-09
10 5.30761e-10
11 5.28773e-11
12 5.32777e-12
13 1.34977e-13
14 4.75603e-14
