# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0901293
3 0.0117331
4 0.00127939
5 0.000124761
6 1.1098e-05
7 9.716e-07
8 7.31254e-08
9 6.24698e-09
10 5.71695e-10
11 3.78976e-11
12 4.51429e-12
13 5.54458e-13
14 6.06231e-14
