# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0896024
3 0.0116894
4 0.00126149
5 0.000123803
6 1.08884e-05
7 9.14232e-07
8 7.12047e-08
9 5.65423e-09
10 4.2932e-10
11 3.43984e-12
12 2.36456e-12
13 -9.0479e-14
14 -2.33031e-14
