# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897968
3 0.0116973
4 0.0012714
5 0.000124363
6 1.11309e-05
7 9.71519e-07
8 8.38183e-08
9 6.74497e-09
10 4.40826e-10
11 2.92102e-11
12 2.97814e-12
13 4.6871e-13
14 3.2597e-14
