# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0903045
3 0.0118072
4 0.00128973
5 0.000127067
6 1.13586e-05
7 9.78746e-07
8 8.10559e-08
9 6.92489e-09
10 6.26774e-10
11 5.55674e-11
12 6.34248e-12
13 3.68587e-13
14 6.00998e-14
