# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.090175
3 0.0117779
4 0.00129188
5 0.000125954
6 1.16891e-05
7 9.88874e-07
8 8.25624e-08
9 6.67919e-09
10 6.87014e-10
11 4.88137e-11
12 4.19856e-12
13 4.37373e-13
14 1.23913e-14
