# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897191
3 0.0116579
4 0.00126041
5 0.000121665
6 1.08449e-05
7 8.95768e-07
8 7.33941e-08
9 5.52678e-09
10 4.18773e-10
11 3.38461e-11
12 1.96033e-12
13 2.05982e-13
14 -2.96433e-14
