# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0902474
3 0.0117451
4 0.00128691
5 0.000124606
6 1.11499e-05
7 9.57111e-07
8 8.06641e-08
9 6.18302e-09
10 4.92244e-10
11 4.02225e-11
12 1.88137e-12
13 1.07562e-13
14 7.70265e-14
