# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0893505
3 0.0115857
4 0.00125997
5 0.000123139
6 1.07579e-05
7 9.0821e-07
8 7.53289e-08
9 5.57919e-09
10 4.77739e-10
11 4.06862e-11
12 1.88964e-12
13 7.57656e-14
14 3.8806e-16
