# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898085
3 0.0116639
4 0.00126075
5 0.000121537
6 1.07032e-05
7 9.18846e-07
8 7.41329e-08
9 5.73128e-09
10 4.89738e-10
11 4.07917e-11
12 4.57226e-12
13 -5.02237e-14
14 -1.58303e-14
