# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0900705
3 0.0117193
4 0.00127831
5 0.00012224
6 1.10409e-05
7 9.3068e-07
8 7.58579e-08
9 6.69768e-09
10 4.72851e-10
11 2.4568e-11
12 2.14088e-12
13 3.08564e-13
14 1.44032e-14
