# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897595
3 0.0116903
4 0.00127379
5 0.000125176
6 1.13757e-05
7 9.42949e-07
8 7.97967e-08
9 5.98163e-09
10 5.1842e-10
11 3.56073e-11
12 1.69762e-12
13 2.17067e-13
14 2.81009e-14
