# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898203
3 0.0116719
4 0.00127716
5 0.000124474
6 1.12671e-05
7 9.30811e-07
8 7.47285e-08
9 5.89944e-09
10 4.13355e-10
11 3.47872e-11
12 1.60124e-12
13 1.35114e-13
14 -7.26608e-15
