# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0901966
3 0.0117538
4 0.00128042
5 0.000125454
6 1.13452e-05
7 9.55548e-07
8 7.80196e-08
9 5.77851e-09
10 4.2626e-10
11 2.81685e-11
12 4.0726e-12
13 5.87599e-14
14 7.04428e-15
