# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.089859
3 0.0117761
4 0.00127911
5 0.000126431
6 1.11724e-05
7 9.43275e-07
8 7.94578e-08
9 5.96799e-09
10 4.79429e-10
11 4.45533e-11
12 2.61478e-12
13 5.27869e-13
14 3.6154e-14
