# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0903713
3 0.0118131
4 0.00127785
5 0.000124619
6 1.14114e-05
7 9.67889e-07
8 7.94533e-08
9 6.47489e-09
10 4.05156e-10
11 2.73275e-11
12 1.94151e-12
13 4.84446e-13
14 2.49687e-14
