# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0900419
3 0.0117502
4 0.00129059
5 0.000124018
6 1.10426e-05
7 9.88667e-07
8 7.96756e-08
9 7.00937e-09
10 6.11596e-10
11 3.81543e-11
12 2.31243e-12
13 3.36074e-13
14 1.77385e-14
