# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898856
3 0.0116717
4 0.00126901
5 0.000121851
6 1.09794e-05
7 9.34425e-07
8 7.44244e-08
9 5.35563e-09
10 4.65019e-10
11 2.82913e-11
12 3.83721e-12
13 7.08815e-14
14 2.34033e-14
