# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.090059
3 0.0117466
4 0.00128341
5 0.000125111
6 1.11834e-05
7 9.33778e-07
8 7.97056e-08
9 6.08305e-09
10 4.52757e-10
11 5.73585e-11
12 1.16971e-12
13 3.42689e-14
14 -8.03288e-15
