# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898475
3 0.0116951
4 0.00127537
5 0.000122793
6 1.1139e-05
7 9.56746e-07
8 8.13944e-08
9 5.73163e-09
10 4.66829e-10
11 3.53057e-11
12 2.3769e-12
13 4.785e-13
14 2.53586e-14
