# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897376
3 0.0117159
4 0.00127445
5 0.000124617
6 1.12304e-05
7 9.53986e-07
8 7.41903e-08
9 6.48429e-09
10 5.30666e-10
11 3.32454e-11
12 2.65297e-12
13 1.27817e-13
14 2.1115e-14
