# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0902601
3 0.0118319
4 0.00129274
5 0.000125777
6 1.13895e-05
7 9.79019e-07
8 7.75812e-08
9 6.74879e-09
10 4.18514e-10
11 3.32431e-11
12 2.01168e-12
13 2.69101e-13
14 5.12083e-14
