# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0899516
3 0.0117879
4 0.00127691
5 0.000123517
6 1.11518e-05
7 9.63452e-07
8 7.66958e-08
9 5.97337e-09
10 3.37442e-10
11 2.34547e-11
12 1.27556e-12
13 9.63171e-14
14 -3.90735e-15
