# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0902755
3 0.0117848
4 0.00128471
5 0.000125237
6 1.11505e-05
7 9.48095e-07
8 7.30124e-08
9 6.19444e-09
10 4.52471e-10
11 3.55867e-11
12 5.13924e-12
13 1.83546e-13
14 2.37301e-14
