# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0896298
3 0.0116774
4 0.00126173
5 0.000121551
6 1.09455e-05
7 9.07495e-07
8 6.92542e-08
9 5.16328e-09
10 3.47888e-10
11 1.20189e-11
12 -1.39143e-13
13 -3.11545e-13
14 -2.65668e-14
