# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0899431
3 0.0117155
4 0.00127738
5 0.000125
6 1.09618e-05
7 9.92662e-07
8 8.01393e-08
9 6.62641e-09
10 5.87467e-10
11 5.19008e-11
12 5.23978e-12
13 1.029e-12
14 8.54993e-14
