# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897312
3 0.0116567
4 0.00127114
5 0.000122956
6 1.09357e-05
7 9.65402e-07
8 7.70118e-08
9 5.299e-09
10 3.56469e-10
11 2.61982e-11
12 -4.95664e-14
13 -2.37396e-13
14 -3.63469e-14
