# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.089748
3 0.0117115
4 0.00127376
5 0.000124654
6 1.10061e-05
7 9.54139e-07
8 6.96582e-08
9 6.36676e-09
10 2.97111e-10
11 1.44058e-11
12 1.96474e-13
13 -3.49878e-13
14 -6.3128e-14
