# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0895457
3 0.0116476
4 0.00126073
5 0.000122612
6 1.08229e-05
7 9.17843e-07
8 7.13104e-08
9 5.56236e-09
10 3.53721e-10
11 2.32919e-11
12 1.73299e-12
13 -1.56518e-13
14 -9.75356e-15
