# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0893507
3 0.0116058
4 0.00126744
5 0.000121177
6 1.103e-05
7 9.08604e-07
8 6.92966e-08
9 6.05764e-09
10 3.51208e-10
11 2.28897e-11
12 5.25319e-13
13 2.58388e-13
14 1.68001e-15
