# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0903353
3 0.0117872
4 0.00127435
5 0.000126251
6 1.12389e-05
7 9.20169e-07
8 7.65972e-08
9 6.49319e-09
10 5.6339e-10
11 2.71029e-11
12 3.07101e-12
13 4.03689e-13
14 4.75637e-14
