# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.09027
3 0.0117903
4 0.00128554
5 0.000125308
6 1.15177e-05
7 8.93227e-07
8 7.32928e-08
9 5.63491e-09
10 3.18776e-10
11 1.5771e-11
12 1.70155e-12
13 -1.17689e-13
14 -3.04436e-14
