# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898376
3 0.011704
4 0.00126848
5 0.000122739
6 1.1212e-05
7 9.3701e-07
8 7.98983e-08
9 5.80692e-09
10 4.73856e-10
11 3.39682e-11
12 1.87662e-12
13 3.40696e-16
14 3.6907e-16
