# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0896386
3 0.0117008
4 0.00126491
5 0.000121547
6 1.09048e-05
7 8.95622e-07
8 7.70341e-08
9 5.95472e-09
10 4.3387e-10
11 2.74893e-11
12 2.26652e-12
13 2.84726e-13
14 2.42147e-14
