# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.090307
3 0.0118162
4 0.00129557
5 0.000127173
6 1.12641e-05
7 9.92816e-07
8 8.05208e-08
9 6.38617e-09
10 6.31992e-10
11 4.59277e-11
12 5.20743e-12
13 6.66252e-13
14 5.77212e-14
